PAIS;DEPARTAMENTO;MUNICIPIO;TIPO;NOMBRE
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ALVARO MUTIS
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GERMAN URIBE
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA PUBLICA JORGE ELIECER GAITAN
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CLARITA BOTERO
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GUAMBITO
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA SOLEDAD RENGIFO
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA SAN BERNARDO
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA SAN JUAN 
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA ISMAEL SANTOFIMIO TRUJILLO
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA INES ROJAS LUNA
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA OVIEDO
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA CA—ON DEL COMBEIMA
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNA DOCE RICAURTE
COLOMBIA;TOLIMA;ICONONZO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOSE DEL CARMEN MORENO
COLOMBIA;TOLIMA;LERIDA;ESTATAL-MUNICIPAL;BIBLIOTECA POPULAR LISÕMACO SU¡REZ REYES  
COLOMBIA;TOLIMA;LIBANO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ISIDRO PARRA
COLOMBIA;TOLIMA;MELGAR;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ANITA MARTINEZ DE ALFARO
COLOMBIA;TOLIMA;MURILLO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DIEGO RIVERA ALVAREZ
COLOMBIA;TOLIMA;NATAGAIMA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JUAN TOLE LIS
COLOMBIA;TOLIMA;ORTEGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ADRIANO TAVERA
COLOMBIA;TOLIMA;PALOCABILDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOS… LUIS RIVERA MILL¡N
COLOMBIA;TOLIMA;PIEDRAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL TIBERIO PINZON LEON
COLOMBIA;TOLIMA;PLANADAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PLANADAS
COLOMBIA;TOLIMA;PRADO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PRADO TOLIMA
COLOMBIA;TOLIMA;PURIFICACION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL RICARDO ALARCON GUZM¡N
COLOMBIA;TOLIMA;RIOBLANCO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PIO LEON VARGAS OVIEDO
COLOMBIA;TOLIMA;RONCESVALLES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE RONCESVALLES
COLOMBIA;TOLIMA;ROVIRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA FELIPE SALAME
COLOMBIA;TOLIMA;SALDA—A;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE SALDA—A
COLOMBIA;TOLIMA;SAN ANTONIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GERMAN GUZMAN CAMPOS
COLOMBIA;TOLIMA;SAN LUIS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN LUIS
COLOMBIA;TOLIMA;SAN SEBASTIAN DE MARIQUITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO ANTONIO MORENO Y ESCANDON
COLOMBIA;TOLIMA;SANTA ISABEL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SANTA ISABEL
COLOMBIA;TOLIMA;SUAREZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SU¡REZ
COLOMBIA;TOLIMA;VALLE DE SAN JUAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JUAN LASSO DE LA VEGA
COLOMBIA;TOLIMA;VENADILLO;ESTATAL-MUNICIPAL;BIBLIOTECA GUILLERMO CASASBUENAS AYALA
COLOMBIA;TOLIMA;VILLAHERMOSA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE VILLAHERMOSA
COLOMBIA;TOLIMA;VILLARRICA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE VILLARRICA
COLOMBIA;VALLE DEL CAUCA;ALCALA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ALCALA GABRIEL GARCIA MARQUEZ
COLOMBIA;VALLE DEL CAUCA;ANDALUCIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ANDALUCÕA LUIS ALFONSO HERRERA MORENO
COLOMBIA;VALLE DEL CAUCA;ANSERMANUEVO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SIM”N BOLÕVAR
COLOMBIA;VALLE DEL CAUCA;ARGELIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GUILLERMO ZAPATA OSPINA
COLOMBIA;VALLE DEL CAUCA;BOLIVAR;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ANTONIO MONDRAGON GUERRERO
COLOMBIA;VALLE DEL CAUCA;BUENAVENTURA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DISTRITAL  FIDEL ORDO—EZ SANTOS
COLOMBIA;VALLE DEL CAUCA;BUENAVENTURA;COMUNITARIA-CONSEJO COMUNITARIO (TCCN);BIBLIOTECA PALENQUE REGIONAL EL CONGAL 
COLOMBIA;VALLE DEL CAUCA;BUENAVENTURA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DISTRITAL CONTINENTE
COLOMBIA;VALLE DEL CAUCA;BUGALAGRANDE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE BUGALAGRANDE
COLOMBIA;VALLE DEL CAUCA;CAICEDONIA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""NACIANCENO OROZCO GRISALES"""
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL EL HORMIGUERO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL CASCAJAL
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL ALVARO URIBE VELEZ
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL  FELIDIA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL ALEGRÕA DEL SABER
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LA ELVIRA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LUIS CARLOS GALAN SARMIENTO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LA PAZ
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LOS ANDES
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL RUMENIGUE PEREA PADILLA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL JAN BARTELSMAN
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL  EL RETIRO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA  FRANCISCO J. RUIZ
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LA BUITRERA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LA CASTELLANA 
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRO CULTURAL NUEVO LATIR
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL DEPORTE Y LA RECREACI”N
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CENTRO CULTURAL COMUNA 18
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRO  DE  EMPRENDIMIENTO CULTURAL COMUNA 13
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL  DESEPAZ
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALTO POLVORINES
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ANTONIO JOS… ESCOBAR
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LA CAMPI—A
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL CENTENARIO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-DEPARTAMENTAL;BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FUNDAUT”NOMA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRO CULTURAL COMUNA 20
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ¡LVARO MUTIS
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ARCO IRIS
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL TIERRA BLANCA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EL DORADO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ISABEL ALLENDE
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GABO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ISAÕAS GAMBOA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOS… MARTÕ
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LA MARIA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL RIGOBERTA MENCHU
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SAN LUIS I
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SENA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LA GUACA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LE”N DE GREIFF
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL VILLALUZ
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRAL DID¡CTICA EL POBLADO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRAL DID¡CTICA EL VALLADO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRAL DID¡CTICA LA CASONA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EL JARDÕN
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;CENTRO CULTURAL DE CALI
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRO CULTURAL COMUNA 1
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LAS ACACIAS
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SAN NICOL¡S
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SAN PEDRO 
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BAJO AGUACATAL
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL NAVARRO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  SOMOS PACIFICO
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LA CASTILLA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CENTRAL DIDACTICA LADERA 
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-RURAL;BIBLIOTECA CENTRO CULTURAL LA LEONERA
COLOMBIA;VALLE DEL CAUCA;CALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SAN MARINO
COLOMBIA;VALLE DEL CAUCA;CALIMA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL DARIEN
COLOMBIA;VALLE DEL CAUCA;CANDELARIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CANDELARIA
COLOMBIA;VALLE DEL CAUCA;CANDELARIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DEL CORREGIMIENTO DE VILLAGORGONA
COLOMBIA;VALLE DEL CAUCA;CANDELARIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL CORREGIMIENTO EL CARMELO
COLOMBIA;VALLE DEL CAUCA;CARTAGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MARCO FIDEL SUAREZ
COLOMBIA;VALLE DEL CAUCA;DAGUA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE DAGUA MIGUEL ANGEL JARAMILLO
COLOMBIA;VALLE DEL CAUCA;EL AGUILA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO VELASQUEZ DE EL AGUILA
COLOMBIA;VALLE DEL CAUCA;EL CAIRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EL CAIRO VALLE
COLOMBIA;VALLE DEL CAUCA;EL CERRITO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO EL CERRITO
COLOMBIA;VALLE DEL CAUCA;EL DOVIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DUVARDO PIEDRAHITA CARDONA
COLOMBIA;VALLE DEL CAUCA;FLORIDA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FELIX RAFFAN GOMEZ
COLOMBIA;VALLE DEL CAUCA;GINEBRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE GINEBRA
COLOMBIA;VALLE DEL CAUCA;GUACARI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS FERNANDO PALAO LENNIS
COLOMBIA;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""CARLOS HUMBERTO MORALES"""
COLOMBIA;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CIUDADELA ACADEMICO 
COLOMBIA;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ESTATAL-MUNICIPAL;ALFREDO HERRERA ARAUJO
COLOMBIA;VALLE DEL CAUCA;GUADALAJARA DE BUGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MANUEL ANTONIO SANCLEMENTE 
COLOMBIA;VALLE DEL CAUCA;JAMUNDI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ABEL ELÕ GUERRERO
COLOMBIA;VALLE DEL CAUCA;JAMUNDI;COMUNITARIA-CONSEJO COMUNITARIO (TCCN);BIBLIOTECA P⁄BLICA ETNOCULTURAL ADELINA VASQUEZ
COLOMBIA;VALLE DEL CAUCA;LA CUMBRE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO ANTONIO G”MEZ GARCÕA
COLOMBIA;VALLE DEL CAUCA;LA UNION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL AGUSTÕN ANTONIO SARRIA GONZALEZ
COLOMBIA;VALLE DEL CAUCA;LA VICTORIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LA VICTORIA
COLOMBIA;VALLE DEL CAUCA;OBANDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE MARIA OBANDO
COLOMBIA;VALLE DEL CAUCA;PALMIRA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA LIDA CARVAJAL ZAFRA DEL CORREGIMIENTO DE LA BUITRERA
COLOMBIA;VALLE DEL CAUCA;PALMIRA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA GRECO
COLOMBIA;VALLE DEL CAUCA;PALMIRA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA DEL CORREGIMIENTO DE AMAIME MARIA MELBA DOMINGUEZ DE BRAND
COLOMBIA;VALLE DEL CAUCA;PALMIRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MARIELA DEL NILO
COLOMBIA;VALLE DEL CAUCA;PALMIRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DORA ALEXANDRA PINTO DE IZQUIERDO
COLOMBIA;VALLE DEL CAUCA;PRADERA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE PRADERA
COLOMBIA;VALLE DEL CAUCA;RESTREPO;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""DARIO BETANCOURTH ECHEVERRY"""
COLOMBIA;VALLE DEL CAUCA;RIOFRIO;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA ANTONIO NARI—O
COLOMBIA;VALLE DEL CAUCA;RIOFRIO;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA FRANCISCO DE PAULA SANTANDER
COLOMBIA;VALLE DEL CAUCA;RIOFRIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MARCO FIDEL SUAREZ
COLOMBIA;VALLE DEL CAUCA;RIOFRIO;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA JOSE ROQUE GIL
COLOMBIA;VALLE DEL CAUCA;ROLDANILLO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BELISARIO PE—A
COLOMBIA;VALLE DEL CAUCA;SAN PEDRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL OLIVIA GARCERA CORREA
COLOMBIA;VALLE DEL CAUCA;SEVILLA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HUGO TORO ECHEVERRI
COLOMBIA;VALLE DEL CAUCA;TORO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE TORO WELDEFORDIS MORENO DIAZ
COLOMBIA;VALLE DEL CAUCA;TRUJILLO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE TRUJILLO-VALLE LEOCADIO SALAZAR
COLOMBIA;VALLE DEL CAUCA;TULUA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL  GERMAN CARDONA CRUZ
COLOMBIA;VALLE DEL CAUCA;TULUA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO GALVEZ OSORIO
COLOMBIA;VALLE DEL CAUCA;TULUA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL DE TULU¡ ""DANIEL POTES LOZANO"""
COLOMBIA;VALLE DEL CAUCA;TULUA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ESCOL¡STICO ESCOBAR LOZANO
COLOMBIA;VALLE DEL CAUCA;TULUA;ESTATAL-MUNICIPAL;BIBLIOTECA RAFAEL VICTORIA ROJAS
COLOMBIA;VALLE DEL CAUCA;ULLOA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE ELEUTERIO ULLOA
COLOMBIA;VALLE DEL CAUCA;VERSALLES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL VERSALLES
COLOMBIA;VALLE DEL CAUCA;VIJES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE VIJES LE”N HENRY COLONIA CARDONA
COLOMBIA;VALLE DEL CAUCA;YOTOCO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALEJANDRO ARCE ROJAS 
COLOMBIA;VALLE DEL CAUCA;YOTOCO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HERNANDO GARCÕA
COLOMBIA;VALLE DEL CAUCA;YUMBO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE YUMBO
COLOMBIA;VALLE DEL CAUCA;ZARZAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LISANDRO GONZALEZ LLANOS
COLOMBIA;VALLE DEL CAUCA;ZARZAL;ESTATAL-RURAL;"BIBLIOTECA P⁄BLICA ""JOSE BOLIVAR TORO"""
COLOMBIA;VAUPES;CARURU;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CARURU
COLOMBIA;VAUPES;MITU;ESTATAL-DEPARTAMENTAL;BIBLIOTECA P⁄BLICA DEPARTAMENTAL JOSE EUSTASIO RIVERA
COLOMBIA;VAUPES;MITU;ESTATAL-MUNICIPAL;BIBLIOTECA Y CENTRO DE MEMORIA P⁄BLICA MUNICIPAL
COLOMBIA;VAUPES;TARAIRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DE TARAIRA
COLOMBIA;VICHADA;CUMARIBO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LA CACICA MARIA
COLOMBIA;VICHADA;LA PRIMAVERA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA DEL CORREGIMIENTO DE NUEVA ANTIOQUIA
COLOMBIA;VICHADA;LA PRIMAVERA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE ARMANDO CURBELO PEREZ
COLOMBIA;VICHADA;PUERTO CARRE—O;ESTATAL-DEPARTAMENTAL;BIBLIOTECA P⁄BLICA DEPARTAMENTAL FRONTERIZA ANTONIO RICAURTE
COLOMBIA;VICHADA;SANTA ROSALIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL YOLANDA PEREZ REQUINIVA
